Year,Date,Hour,Demand,Temperature
2011,2011-01-15,8,2185,8
2011,2011-01-15,9,2317,10
2011,2011-01-15,10,2389,12
2011,2011-01-15,11,2393,15
2011,2011-01-15,12,2354,18
2011,2011-01-15,13,2304,20
2011,2011-01-15,14,2269,22
2011,2011-01-15,15,2247,24
2011,2011-01-15,16,2247,24
2011,2011-01-15,17,2370,24
2011,2011-01-15,18,2493,24
2011,2011-01-15,19,2453,24
2011,2011-01-15,20,2370,25
2011,2011-01-15,21,2291,25
2011,2011-01-15,22,2188,27
2011,2011-01-15,23,2047,29
2011,2011-01-15,24,1901,29
2011,2011-01-16,1,1780,29
2011,2011-01-16,2,1705,28
2011,2011-01-16,3,1666,28
2011,2011-01-16,4,1647,28
2011,2011-01-16,5,1656,27
2011,2011-01-16,6,1698,26
2011,2011-01-16,7,1776,24
2011,2011-01-16,8,1859,23
2011,2011-01-16,9,1968,23
2011,2011-01-16,10,2056,24
2011,2011-01-16,11,2107,26
2011,2011-01-16,12,2129,26
2011,2011-01-16,13,2128,26
2011,2011-01-16,14,2110,28
2011,2011-01-16,15,2096,27
2011,2011-01-16,16,2113,28
2011,2011-01-16,17,2231,26
2011,2011-01-16,18,2391,24
2011,2011-01-16,19,2391,22
2011,2011-01-16,20,2324,20
2011,2011-01-16,21,2289,19
2011,2011-01-16,22,2183,18
2011,2011-01-16,23,2050,16
2011,2011-01-16,24,1919,15
2011,2011-01-17,1,1829,13
2011,2011-01-17,2,1778,13
2011,2011-01-17,3,1760,12
2011,2011-01-17,4,1765,12
2011,2011-01-17,5,1811,11
2011,2011-01-17,6,1940,11
2011,2011-01-17,7,2137,10
2011,2011-01-17,8,2299,8
2011,2011-01-17,9,2412,7
2011,2011-01-17,10,2488,8
2011,2011-01-17,11,2521,9
2011,2011-01-17,12,2525,12
2011,2011-01-17,13,2489,13
2011,2011-01-17,14,2466,15
2011,2011-01-17,15,2450,17
2011,2011-01-17,16,2451,17
2011,2011-01-17,17,2560,17
2011,2011-01-17,18,2776,16
2011,2011-01-17,19,2777,15
2011,2011-01-17,20,2712,13
2011,2011-01-17,21,2612,14
2011,2011-01-17,22,2455,12
2011,2011-01-17,23,2256,13
2011,2011-01-17,24,2077,13
2011,2011-01-18,1,1962,13
2011,2011-01-18,2,1895,13
2011,2011-01-18,3,1868,14
2011,2011-01-18,4,1867,15
2011,2011-01-18,5,1913,13
2011,2011-01-18,6,2068,12
2011,2011-01-18,7,2292,13
2011,2011-01-18,8,2435,13
2011,2011-01-18,9,2507,13
2011,2011-01-18,10,2581,16
2011,2011-01-18,11,2646,16
2011,2011-01-18,12,2670,17
2011,2011-01-18,13,2668,18
2011,2011-01-18,14,2634,20
2011,2011-01-18,15,2596,22
2011,2011-01-18,16,2577,24
2011,2011-01-18,17,2654,24
2011,2011-01-18,18,2797,26
2011,2011-01-18,19,2742,29
2011,2011-01-18,20,2637,30
2011,2011-01-18,21,2494,32
2011,2011-01-18,22,2313,32
2011,2011-01-18,23,2113,32
2011,2011-01-18,24,1932,32
2011,2011-01-19,1,1817,33
2011,2011-01-19,2,1753,33
2011,2011-01-19,3,1720,32
2011,2011-01-19,4,1711,33
2011,2011-01-19,5,1756,33
2011,2011-01-19,6,1908,32
2011,2011-01-19,7,2160,33
2011,2011-01-19,8,2307,33
2011,2011-01-19,9,2356,32
2011,2011-01-19,10,2350,33
2011,2011-01-19,11,2356,33
2011,2011-01-19,12,2368,33
2011,2011-01-19,13,2361,34
2011,2011-01-19,14,2355,34
2011,2011-01-19,15,2337,34
2011,2011-01-19,16,2333,33
2011,2011-01-19,17,2436,34
2011,2011-01-19,18,2595,33
2011,2011-01-19,19,2588,32
2011,2011-01-19,20,2528,31
2011,2011-01-19,21,2431,30
2011,2011-01-19,22,2287,30
2011,2011-01-19,23,2101,28
2011,2011-01-19,24,1926,26
2011,2011-01-20,1,1817,25
2011,2011-01-20,2,1760,25
2011,2011-01-20,3,1732,24
2011,2011-01-20,4,1735,24
2011,2011-01-20,5,1781,23
