Year,Date,Hour,Demand,Temperature
2011,2011-01-17,11,3508,15
2011,2011-01-17,12,3524,17
2011,2011-01-17,13,3510,18
2011,2011-01-17,14,3475,19
2011,2011-01-17,15,3447,20
2011,2011-01-17,16,3482,20
2011,2011-01-17,17,3628,20
2011,2011-01-17,18,3874,18
2011,2011-01-17,19,3849,18
2011,2011-01-17,20,3774,15
2011,2011-01-17,21,3659,16
2011,2011-01-17,22,3469,16
2011,2011-01-17,23,3202,16
2011,2011-01-17,24,2950,18
2011,2011-01-18,1,2776,19
2011,2011-01-18,2,2676,20
2011,2011-01-18,3,2624,21
2011,2011-01-18,4,2619,20
2011,2011-01-18,5,2684,20
2011,2011-01-18,6,2888,20
2011,2011-01-18,7,3281,20
2011,2011-01-18,8,3546,21
2011,2011-01-18,9,3594,30
2011,2011-01-18,10,3651,23
2011,2011-01-18,11,3709,26
2011,2011-01-18,12,3732,27
2011,2011-01-18,13,3718,34
2011,2011-01-18,14,3677,36
2011,2011-01-18,15,3617,37
2011,2011-01-18,16,3628,37
2011,2011-01-18,17,3761,38
2011,2011-01-18,18,3885,38
2011,2011-01-18,19,3812,39
2011,2011-01-18,20,3696,39
2011,2011-01-18,21,3529,40
2011,2011-01-18,22,3294,40
2011,2011-01-18,23,2997,39
2011,2011-01-18,24,2740,38
2011,2011-01-19,1,2571,37
2011,2011-01-19,2,2475,35
2011,2011-01-19,3,2434,35
2011,2011-01-19,4,2428,35
2011,2011-01-19,5,2486,35
2011,2011-01-19,6,2674,37
2011,2011-01-19,7,3051,37
2011,2011-01-19,8,3301,37
2011,2011-01-19,9,3337,37
2011,2011-01-19,10,3366,37
2011,2011-01-19,11,3369,37
2011,2011-01-19,12,3383,38
2011,2011-01-19,13,3392,38
2011,2011-01-19,14,3389,38
2011,2011-01-19,15,3383,38
2011,2011-01-19,16,3405,37
2011,2011-01-19,17,3538,36
2011,2011-01-19,18,3685,35
2011,2011-01-19,19,3644,35
2011,2011-01-19,20,3571,34
2011,2011-01-19,21,3446,34
