Year,Date,Hour,Demand,Temperature
2011,2011-01-12,20,1513,30
2011,2011-01-12,21,1429,31
2011,2011-01-12,22,1311,32
2011,2011-01-12,23,1208,32
2011,2011-01-12,24,1130,31
2011,2011-01-13,1,1061,31
2011,2011-01-13,2,1041,32
2011,2011-01-13,3,1029,31
2011,2011-01-13,4,1033,31
2011,2011-01-13,5,1067,31
2011,2011-01-13,6,1179,30
2011,2011-01-13,7,1362,29
2011,2011-01-13,8,1434,28
2011,2011-01-13,9,1437,28
2011,2011-01-13,10,1443,29
2011,2011-01-13,11,1455,30
2011,2011-01-13,12,1443,31
2011,2011-01-13,13,1410,32
2011,2011-01-13,14,1414,32
2011,2011-01-13,15,1402,32
2011,2011-01-13,16,1397,31
2011,2011-01-13,17,1492,30
2011,2011-01-13,18,1593,28
2011,2011-01-13,19,1595,26
2011,2011-01-13,20,1574,25
2011,2011-01-13,21,1509,24
2011,2011-01-13,22,1368,23
2011,2011-01-13,23,1268,23
2011,2011-01-13,24,1174,23
2011,2011-01-14,1,1108,23
2011,2011-01-14,2,1084,23
2011,2011-01-14,3,1076,21
2011,2011-01-14,4,1075,20
2011,2011-01-14,5,1113,18
2011,2011-01-14,6,1212,17
2011,2011-01-14,7,1415,16
2011,2011-01-14,8,1504,14
2011,2011-01-14,9,1501,14
2011,2011-01-14,10,1491,16
2011,2011-01-14,11,1493,20
2011,2011-01-14,12,1475,22
2011,2011-01-14,13,1476,24
2011,2011-01-14,14,1464,25
2011,2011-01-14,15,1426,26
2011,2011-01-14,16,1408,26
2011,2011-01-14,17,1502,25
2011,2011-01-14,18,1577,25
2011,2011-01-14,19,1542,24
2011,2011-01-14,20,1499,24
2011,2011-01-14,21,1470,21
2011,2011-01-14,22,1402,19
2011,2011-01-14,23,1321,18
2011,2011-01-14,24,1237,15
2011,2011-01-15,1,1172,15
2011,2011-01-15,2,1139,13
2011,2011-01-15,3,1126,10
2011,2011-01-15,4,1118,7
2011,2011-01-15,5,1132,7
2011,2011-01-15,6,1178,5
2011,2011-01-15,7,1266,2
2011,2011-01-15,8,1375,3
2011,2011-01-15,9,1421,4
2011,2011-01-15,10,1453,5
2011,2011-01-15,11,1439,13
2011,2011-01-15,12,1414,19
2011,2011-01-15,13,1381,21
2011,2011-01-15,14,1344,21
2011,2011-01-15,15,1340,23
2011,2011-01-15,16,1358,24
2011,2011-01-15,17,1468,24
2011,2011-01-15,18,1549,24
2011,2011-01-15,19,1513,24
2011,2011-01-15,20,1472,24
2011,2011-01-15,21,1431,24
2011,2011-01-15,22,1341,24
2011,2011-01-15,23,1249,24
2011,2011-01-15,24,1177,23
2011,2011-01-16,1,1093,24
2011,2011-01-16,2,1069,24
2011,2011-01-16,3,1046,24
2011,2011-01-16,4,1042,23
2011,2011-01-16,5,1054,24
2011,2011-01-16,6,1082,24
2011,2011-01-16,7,1147,22
2011,2011-01-16,8,1234,20
2011,2011-01-16,9,1331,18
