Year,Date,Hour,Demand,Temperature
2011,2011-01-11,22,4189,22
2011,2011-01-11,23,3850,23
2011,2011-01-11,24,3528,24
2011,2011-01-12,1,3278,24
2011,2011-01-12,2,3166,23
2011,2011-01-12,3,3098,24
2011,2011-01-12,4,3072,24
2011,2011-01-12,5,3106,25
2011,2011-01-12,6,3252,26
2011,2011-01-12,7,3463,26
2011,2011-01-12,8,3633,26
2011,2011-01-12,9,3817,27
2011,2011-01-12,10,3987,28
2011,2011-01-12,11,4071,28
2011,2011-01-12,12,4118,27
2011,2011-01-12,13,4135,27
2011,2011-01-12,14,4087,27
2011,2011-01-12,15,4056,27
2011,2011-01-12,16,4107,27
2011,2011-01-12,17,4386,25
2011,2011-01-12,18,4796,24
2011,2011-01-12,19,4739,24
2011,2011-01-12,20,4572,25
2011,2011-01-12,21,4349,25
2011,2011-01-12,22,4068,25
2011,2011-01-12,23,3735,25
2011,2011-01-12,24,3450,24
2011,2011-01-13,1,3214,22
2011,2011-01-13,2,3139,21
2011,2011-01-13,3,3101,21
2011,2011-01-13,4,3111,21
2011,2011-01-13,5,3202,21
2011,2011-01-13,6,3451,22
2011,2011-01-13,7,3876,22
2011,2011-01-13,8,4167,22
2011,2011-01-13,9,4293,20
2011,2011-01-13,10,4312,23
2011,2011-01-13,11,4335,24
2011,2011-01-13,12,4311,26
2011,2011-01-13,13,4264,27
2011,2011-01-13,14,4228,27
2011,2011-01-13,15,4174,26
2011,2011-01-13,16,4191,25
2011,2011-01-13,17,4416,23
2011,2011-01-13,18,4842,21
2011,2011-01-13,19,4872,20
2011,2011-01-13,20,4773,18
2011,2011-01-13,21,4615,18
2011,2011-01-13,22,4333,17
2011,2011-01-13,23,3970,17
2011,2011-01-13,24,3626,16
2011,2011-01-14,1,3378,15
2011,2011-01-14,2,3295,11
2011,2011-01-14,3,3272,13
2011,2011-01-14,4,3297,11
2011,2011-01-14,5,3400,10
2011,2011-01-14,6,3690,9
2011,2011-01-14,7,4203,6
2011,2011-01-14,8,4485,6
2011,2011-01-14,9,4546,9
2011,2011-01-14,10,4556,14
2011,2011-01-14,11,4555,16
2011,2011-01-14,12,4506,18
2011,2011-01-14,13,4400,19
2011,2011-01-14,14,4346,20
2011,2011-01-14,15,4269,22
2011,2011-01-14,16,4244,22
2011,2011-01-14,17,4411,22
2011,2011-01-14,18,4740,19
2011,2011-01-14,19,4744,16
2011,2011-01-14,20,4674,15
2011,2011-01-14,21,4542,13
2011,2011-01-14,22,4337,13
2011,2011-01-14,23,4056,7
2011,2011-01-14,24,3754,4
2011,2011-01-15,1,3550,6
2011,2011-01-15,2,3439,6
2011,2011-01-15,3,3394,3
2011,2011-01-15,4,3391,-1
2011,2011-01-15,5,3424,1
2011,2011-01-15,6,3523,-5
2011,2011-01-15,7,3718,-3
2011,2011-01-15,8,3932,1
2011,2011-01-15,9,4167,-3
2011,2011-01-15,10,4281,1
2011,2011-01-15,11,4267,6
2011,2011-01-15,12,4179,12
2011,2011-01-15,13,4102,17
2011,2011-01-15,14,4036,24
2011,2011-01-15,15,3960,28
2011,2011-01-15,16,3985,29
2011,2011-01-15,17,4193,30
2011,2011-01-15,18,4465,30
2011,2011-01-15,19,4405,30
2011,2011-01-15,20,4254,30
2011,2011-01-15,21,4110,31
2011,2011-01-15,22,3900,33
2011,2011-01-15,23,3640,32
2011,2011-01-15,24,3364,31
2011,2011-01-16,1,3123,30
2011,2011-01-16,2,2978,31
2011,2011-01-16,3,2901,31
2011,2011-01-16,4,2868,30
2011,2011-01-16,5,2881,29
2011,2011-01-16,6,2956,29
2011,2011-01-16,7,3101,27
2011,2011-01-16,8,3250,25
2011,2011-01-16,9,3459,21
2011,2011-01-16,10,3618,27
2011,2011-01-16,11,3690,30
2011,2011-01-16,12,3708,30
2011,2011-01-16,13,3696,32
2011,2011-01-16,14,3655,31
2011,2011-01-16,15,3624,29
2011,2011-01-16,16,3654,32
2011,2011-01-16,17,3886,30
2011,2011-01-16,18,4300,27
2011,2011-01-16,19,4331,26
2011,2011-01-16,20,4206,24
2011,2011-01-16,21,4109,21
2011,2011-01-16,22,3917,19
2011,2011-01-16,23,3664,19
2011,2011-01-16,24,3406,18
2011,2011-01-17,1,3205,18
2011,2011-01-17,2,3120,17
2011,2011-01-17,3,3083,16
2011,2011-01-17,4,3088,16
2011,2011-01-17,5,3181,15
2011,2011-01-17,6,3380,15
2011,2011-01-17,7,3730,15
2011,2011-01-17,8,4000,13
2011,2011-01-17,9,4234,11
2011,2011-01-17,10,4356,11
2011,2011-01-17,11,4397,12
2011,2011-01-17,12,4388,13
2011,2011-01-17,13,4322,15
2011,2011-01-17,14,4261,16
2011,2011-01-17,15,4211,17
2011,2011-01-17,16,4216,19
2011,2011-01-17,17,4442,19
2011,2011-01-17,18,4837,18
2011,2011-01-17,19,4868,14
2011,2011-01-17,20,4763,13
2011,2011-01-17,21,4572,13
2011,2011-01-17,22,4273,14
2011,2011-01-17,23,3894,15
2011,2011-01-17,24,3548,16
2011,2011-01-18,1,3313,16
2011,2011-01-18,2,3209,17
2011,2011-01-18,3,3168,17
2011,2011-01-18,4,3168,16
2011,2011-01-18,5,3259,15
2011,2011-01-18,6,3508,15
2011,2011-01-18,7,3877,15
2011,2011-01-18,8,4148,16
2011,2011-01-18,9,4319,17
2011,2011-01-18,10,4465,18
2011,2011-01-18,11,4588,19
2011,2011-01-18,12,4646,21
2011,2011-01-18,13,4641,22
2011,2011-01-18,14,4603,24
2011,2011-01-18,15,4515,25
2011,2011-01-18,16,4441,28
2011,2011-01-18,17,4548,30
2011,2011-01-18,18,4847,31
2011,2011-01-18,19,4772,32
2011,2011-01-18,20,4567,32
2011,2011-01-18,21,4320,33
2011,2011-01-18,22,4001,33
2011,2011-01-18,23,3619,34
2011,2011-01-18,24,3274,34
2011,2011-01-19,1,3054,34
2011,2011-01-19,2,2940,34
2011,2011-01-19,3,2882,34
2011,2011-01-19,4,2882,34
2011,2011-01-19,5,2975,33
2011,2011-01-19,6,3247,32
2011,2011-01-19,7,3701,32
2011,2011-01-19,8,4014,32
2011,2011-01-19,9,4099,33
2011,2011-01-19,10,4099,32
2011,2011-01-19,11,4118,33
2011,2011-01-19,12,4123,35
2011,2011-01-19,13,4092,37
2011,2011-01-19,14,4051,38
2011,2011-01-19,15,4009,38
2011,2011-01-19,16,3996,37
2011,2011-01-19,17,4146,36
2011,2011-01-19,18,4527,36
2011,2011-01-19,19,4547,35
2011,2011-01-19,20,4441,35
2011,2011-01-19,21,4281,34
2011,2011-01-19,22,4017,33
2011,2011-01-19,23,3663,31
2011,2011-01-19,24,3313,31
2011,2011-01-20,1,3087,29
2011,2011-01-20,2,2969,28
2011,2011-01-20,3,2921,28
2011,2011-01-20,4,2930,28
2011,2011-01-20,5,3030,27
2011,2011-01-20,6,3340,26
2011,2011-01-20,7,3887,25
2011,2011-01-20,8,4161,26
2011,2011-01-20,9,4171,25
2011,2011-01-20,10,4150,27
2011,2011-01-20,11,4169,28
2011,2011-01-20,12,4175,29
2011,2011-01-20,13,4102,29
2011,2011-01-20,14,4063,29
2011,2011-01-20,15,4019,30
2011,2011-01-20,16,4023,29
2011,2011-01-20,17,4206,28
2011,2011-01-20,18,4596,26
2011,2011-01-20,19,4636,25
2011,2011-01-20,20,4546,23
2011,2011-01-20,21,4385,22
2011,2011-01-20,22,4113,22
2011,2011-01-20,23,3760,23
2011,2011-01-20,24,3426,23
2011,2011-01-21,1,3197,23
2011,2011-01-21,2,3090,21
2011,2011-01-21,3,3028,21
2011,2011-01-21,4,3028,21
2011,2011-01-21,5,3120,21
2011,2011-01-21,6,3363,21
2011,2011-01-21,7,3691,21
2011,2011-01-21,8,3944,21
2011,2011-01-21,9,4115,21
2011,2011-01-21,10,4223,22
2011,2011-01-21,11,4280,23
2011,2011-01-21,12,4282,27
2011,2011-01-21,13,4261,28
2011,2011-01-21,14,4253,27
2011,2011-01-21,15,4203,27
2011,2011-01-21,16,4178,28
2011,2011-01-21,17,4311,27
2011,2011-01-21,18,4679,25
2011,2011-01-21,19,4700,23
2011,2011-01-21,20,4560,23
2011,2011-01-21,21,4412,22
2011,2011-01-21,22,4196,22
2011,2011-01-21,23,3919,21
2011,2011-01-21,24,3635,20
2011,2011-01-22,1,3416,19
2011,2011-01-22,2,3303,18
2011,2011-01-22,3,3243,17
2011,2011-01-22,4,3219,15
2011,2011-01-22,5,3256,15
