Year,Date,Hour,Demand,Temperature
2011,2011-01-10,13,1569,27
2011,2011-01-10,14,1555,28
2011,2011-01-10,15,1531,29
2011,2011-01-10,16,1540,30
2011,2011-01-10,17,1639,29
2011,2011-01-10,18,1775,26
2011,2011-01-10,19,1772,25
2011,2011-01-10,20,1725,24
2011,2011-01-10,21,1645,22
2011,2011-01-10,22,1523,21
2011,2011-01-10,23,1373,20
2011,2011-01-10,24,1248,19
2011,2011-01-11,1,1171,18
2011,2011-01-11,2,1137,18
2011,2011-01-11,3,1124,16
2011,2011-01-11,4,1134,15
2011,2011-01-11,5,1168,12
2011,2011-01-11,6,1304,9
2011,2011-01-11,7,1521,8
2011,2011-01-11,8,1618,8
2011,2011-01-11,9,1618,7
2011,2011-01-11,10,1607,17
2011,2011-01-11,11,1606,22
2011,2011-01-11,12,1589,24
2011,2011-01-11,13,1570,25
2011,2011-01-11,14,1554,26
2011,2011-01-11,15,1530,27
2011,2011-01-11,16,1536,28
2011,2011-01-11,17,1629,28
2011,2011-01-11,18,1755,25
2011,2011-01-11,19,1747,25
2011,2011-01-11,20,1693,25
2011,2011-01-11,21,1611,23
2011,2011-01-11,22,1491,24
2011,2011-01-11,23,1344,24
2011,2011-01-11,24,1225,26
2011,2011-01-12,1,1145,26
2011,2011-01-12,2,1101,26
2011,2011-01-12,3,1083,26
2011,2011-01-12,4,1091,24
2011,2011-01-12,5,1127,23
2011,2011-01-12,6,1211,23
2011,2011-01-12,7,1337,22
2011,2011-01-12,8,1437,22
2011,2011-01-12,9,1511,23
2011,2011-01-12,10,1573,23
2011,2011-01-12,11,1621,24
2011,2011-01-12,12,1645,26
2011,2011-01-12,13,1637,25
2011,2011-01-12,14,1617,25
2011,2011-01-12,15,1589,25
2011,2011-01-12,16,1570,24
2011,2011-01-12,17,1653,25
2011,2011-01-12,18,1781,25
2011,2011-01-12,19,1752,25
2011,2011-01-12,20,1672,26
2011,2011-01-12,21,1571,27
2011,2011-01-12,22,1443,28
2011,2011-01-12,23,1293,28
2011,2011-01-12,24,1183,28
2011,2011-01-13,1,1108,28
2011,2011-01-13,2,1073,27
2011,2011-01-13,3,1058,26
2011,2011-01-13,4,1066,25
2011,2011-01-13,5,1108,24
2011,2011-01-13,6,1228,25
2011,2011-01-13,7,1434,23
2011,2011-01-13,8,1519,22
2011,2011-01-13,9,1520,22
2011,2011-01-13,10,1529,22
2011,2011-01-13,11,1539,23
2011,2011-01-13,12,1540,24
2011,2011-01-13,13,1524,25
2011,2011-01-13,14,1515,25
2011,2011-01-13,15,1498,25
2011,2011-01-13,16,1505,24
2011,2011-01-13,17,1598,23
2011,2011-01-13,18,1741,21
2011,2011-01-13,19,1745,20
