Year,Date,Hour,Demand,Temperature
2011,2011-01-07,20,2096,32
2011,2011-01-07,21,2015,29
2011,2011-01-07,22,1892,29
2011,2011-01-07,23,1722,29
2011,2011-01-07,24,1562,29
2011,2011-01-08,1,1438,29
2011,2011-01-08,2,1374,30
2011,2011-01-08,3,1333,31
2011,2011-01-08,4,1317,30
2011,2011-01-08,5,1325,30
2011,2011-01-08,6,1374,29
2011,2011-01-08,7,1472,29
2011,2011-01-08,8,1577,29
2011,2011-01-08,9,1704,29
2011,2011-01-08,10,1798,29
2011,2011-01-08,11,1839,30
2011,2011-01-08,12,1861,31
2011,2011-01-08,13,1844,31
2011,2011-01-08,14,1803,32
2011,2011-01-08,15,1778,32
2011,2011-01-08,16,1808,32
2011,2011-01-08,17,1967,31
2011,2011-01-08,18,2097,30
2011,2011-01-08,19,2075,30
2011,2011-01-08,20,2006,30
2011,2011-01-08,21,1937,30
2011,2011-01-08,22,1833,28
2011,2011-01-08,23,1691,28
2011,2011-01-08,24,1543,29
2011,2011-01-09,1,1421,29
2011,2011-01-09,2,1351,29
2011,2011-01-09,3,1313,28
2011,2011-01-09,4,1303,29
2011,2011-01-09,5,1313,29
2011,2011-01-09,6,1347,29
2011,2011-01-09,7,1415,28
2011,2011-01-09,8,1496,29
2011,2011-01-09,9,1620,27
2011,2011-01-09,10,1719,28
2011,2011-01-09,11,1762,28
2011,2011-01-09,12,1790,30
2011,2011-01-09,13,1799,31
2011,2011-01-09,14,1799,32
2011,2011-01-09,15,1786,33
2011,2011-01-09,16,1812,32
2011,2011-01-09,17,1982,32
2011,2011-01-09,18,2179,29
2011,2011-01-09,19,2178,28
2011,2011-01-09,20,2113,26
2011,2011-01-09,21,2023,26
2011,2011-01-09,22,1869,25
2011,2011-01-09,23,1695,25
2011,2011-01-09,24,1542,25
2011,2011-01-10,1,1446,25
2011,2011-01-10,2,1396,25
2011,2011-01-10,3,1377,25
2011,2011-01-10,4,1380,25
2011,2011-01-10,5,1430,25
2011,2011-01-10,6,1579,25
2011,2011-01-10,7,1840,24
2011,2011-01-10,8,1971,23
2011,2011-01-10,9,1993,23
2011,2011-01-10,10,2001,25
2011,2011-01-10,11,2000,27
2011,2011-01-10,12,1990,29
2011,2011-01-10,13,1961,30
2011,2011-01-10,14,1938,32
2011,2011-01-10,15,1901,33
2011,2011-01-10,16,1902,34
2011,2011-01-10,17,2054,33
2011,2011-01-10,18,2262,31
2011,2011-01-10,19,2274,30
2011,2011-01-10,20,2222,29
2011,2011-01-10,21,2131,28
2011,2011-01-10,22,1964,27
2011,2011-01-10,23,1757,24
2011,2011-01-10,24,1583,24
2011,2011-01-11,1,1479,24
2011,2011-01-11,2,1419,24
2011,2011-01-11,3,1398,24
2011,2011-01-11,4,1405,24
2011,2011-01-11,5,1452,23
2011,2011-01-11,6,1594,21
